textbox3,textbox5,textbox9,textbox7,textbox14,textbox19,textbox12,textbox32,textbox64,textbox48,textbox10,textbox55
"Thursday, October 16, 2025",All,All,All,All,All,All,All,All,All,True,All

textbox109,AnimalNumber_1,AnimalName,AnimalType,Species,textbox29,Gender,PrimaryColour,Declawed,OperationType,Stage,Location,ARN,PrimaryBreed,AdoptionPrice,textbox54,SecondaryColour,OperationDateCreated,ChipNumber,SubLocation,textbox60,textbox67,AnimalMemoType,AnimalMemoSubType,DateCreated_1,textbox50,AnimalMemo_1,textbox121,textbox124,textbox127,textbox130,textbox23,textbox42
Foster Care Room,A0059264173,Mr.Biscuits,Cat,Cat,2m 21d,M,Orange,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,48,White,8/29/2025 12:30 PM,941010004608159,04,42829464,LANAP,Daily Monitor                 ,Poop Chart!                   ,8/31/2025 11:47 AM,,"8/31 - A, N, Y 9/1 - AS, N, Y 9/2 - AM,N,Y 9/5- A, N, Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059264194,Denise,Cat,Cat,2m 21d,F,Black,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Hold - Special Event,Foster Care Room,Love Bug,Domestic Shorthair/,$0.00,48,"Orange/
White",8/29/2025 12:30 PM,941010004608433,04,42829478,LANAP,Daily Monitor                 ,Poop Chart!                   ,8/31/2025 11:48 AM,,"8/31 - A, N, Y 9/1 - AS, N, Y 9/2 - AM,N,Y 9/5- A, N, Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059264194,Denise,Cat,Cat,2m 21d,F,Black,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Hold - Special Event,Foster Care Room,Love Bug,Domestic Shorthair/,$0.00,48,"Orange/
White",8/29/2025 12:30 PM,941010004608433,04,42816811,SHANNONV,Archive/No Longer Applies     ,No Longer Applies             ,8/29/2025 12:42 PM,9/9/2025 12:41 PM,8/29/2025: Clears bite hold 9/8/2025: Kitten was upset from car ride and got scared when ALD was moving from the dog crate to SPCA carrier. Hold and observe. SMV/SB,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059264194,Denise,Cat,Cat,2m 21d,F,Black,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Hold - Special Event,Foster Care Room,Love Bug,Domestic Shorthair/,$0.00,48,"Orange/
White",8/29/2025 12:30 PM,941010004608433,04,43297753,JULIAK,Alert Memo!!!                 ,Alert Memo!!!                 ,10/16/2025 10:12 AM,,Denise will be going to the Subaru Loves Pets adoption event this Saturday(10/18)! JK 10/16,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059264203,Persephone,Cat,Cat,2m 21d,F,Black,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,48,"Orange/
White",8/29/2025 12:30 PM,941010004605037,04,42829486,LANAP,Daily Monitor                 ,Poop Chart!                   ,8/31/2025 11:48 AM,,"8/31 - A, N, Y 9/1 - AS, N, Y 9/2 - AM,N,Y 9/5- A, N, Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059264203,Persephone,Cat,Cat,2m 21d,F,Black,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,48,"Orange/
White",8/29/2025 12:30 PM,941010004605037,04,43297751,JULIAK,Alert Memo!!!                 ,Alert Memo!!!                 ,10/16/2025 10:12 AM,,Persephone will be going to the Subaru Loves Pets adoption event this Saturday(10/18)! JK 10/16,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059264212,Juniper,Cat,Cat,2m 21d,F,Brown,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,48,White,8/29/2025 12:30 PM,941010004517846,04,42829473,LANAP,Daily Monitor                 ,Poop Chart!                   ,8/31/2025 11:48 AM,,"8/31 - A, N, Y 9/1 - AS, N, Y 9/2 - AM,N,Y 9/5- A, N, Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059264212,Juniper,Cat,Cat,2m 21d,F,Brown,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,48,White,8/29/2025 12:30 PM,941010004517846,04,43297749,JULIAK,Alert Memo!!!                 ,Alert Memo!!!                 ,10/16/2025 10:11 AM,,Juniper will be going to the Subaru Loves Pets adoption event this Saturday(10/18)! JK 10/16,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059264225,Mr.Buttons,Cat,Cat,2m 21d,M,Black,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,48,White,8/29/2025 12:30 PM,941010004513617,04,42829469,LANAP,Daily Monitor                 ,Poop Chart!                   ,8/31/2025 11:47 AM,,"8/31 - A, N, Y 9/1 - AS, N, Y 9/2 - AM,N,Y 9/5- A, N, Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059264225,Mr.Buttons,Cat,Cat,2m 21d,M,Black,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,48,White,8/29/2025 12:30 PM,941010004513617,04,43297748,JULIAK,Alert Memo!!!                 ,Alert Memo!!!                 ,10/16/2025 10:11 AM,,Mr. Buttons will be going to the Subaru Loves Pets adoption event this Saturday(10/18)! JK 10/16,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059391351,Flash,Cat,Cat,2m 21d,M,Blue,N,Transfer In/Buffalo City Animal Shelter,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,27,,9/19/2025 8:56 AM,941010004559012,02,42963571,SHANNONV,Alert Memo!!!                 ,Alert Memo!!!                 ,9/19/2025 9:08 AM,,9/19/2025: Per note from Jen G. at CBAS mom and 3 kittens: A59391347{Mom}/59391351/59391355/59391360 had Flea meds on 8/25/2025 and all had dewormer on 8/25/2025 and 9/16/2025. SMV,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059391351,Flash,Cat,Cat,2m 21d,M,Blue,N,Transfer In/Buffalo City Animal Shelter,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,27,,9/19/2025 8:56 AM,941010004559012,02,42973221,JACKIEA,Daily Monitor                 ,Poop Chart!                   ,9/20/2025 2:32 PM,,"9/20 - AVL, N, Y 9/21 - AS, N, Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059391351,Flash,Cat,Cat,2m 21d,M,Blue,N,Transfer In/Buffalo City Animal Shelter,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,27,,9/19/2025 8:56 AM,941010004559012,02,43297746,JULIAK,Alert Memo!!!                 ,Alert Memo!!!                 ,10/16/2025 10:11 AM,,Flash will be going to the Subaru Loves Pets adoption event this Saturday(10/18)! JK 10/16,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059391355,Aquaman,Cat,Cat,2m 21d,M,Grey,N,Transfer In/Buffalo City Animal Shelter,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,27,White,9/19/2025 8:56 AM,941010005073130,02,43297742,JULIAK,Alert Memo!!!                 ,Alert Memo!!!                 ,10/16/2025 10:11 AM,,Aquaman will be going to the Subaru Loves Pets adoption event this Saturday(10/18)! JK 10/16,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059391355,Aquaman,Cat,Cat,2m 21d,M,Grey,N,Transfer In/Buffalo City Animal Shelter,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,27,White,9/19/2025 8:56 AM,941010005073130,02,42963568,SHANNONV,Note                          ,,9/19/2025 9:08 AM,,9/19/2025: Per note from Jen G. at CBAS mom and 3 kittens: A59391347{Mom}/59391351/59391355/59391360 had Flea meds on 8/25/2025 and all had dewormer on 8/25/2025 and 9/16/2025. SMV,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059391355,Aquaman,Cat,Cat,2m 21d,M,Grey,N,Transfer In/Buffalo City Animal Shelter,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,27,White,9/19/2025 8:56 AM,941010005073130,02,42973230,JACKIEA,Daily Monitor                 ,Poop Chart!                   ,9/20/2025 2:34 PM,,"9/20 - AVL, N, Y 9/21 - AS, N, Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059391360,Batman,Cat,Cat,2m 21d,M,Black,N,Transfer In/Buffalo City Animal Shelter,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,27,,9/19/2025 8:56 AM,941010004635395,02,42963566,SHANNONV,Note                          ,,9/19/2025 9:08 AM,,9/19/2025: Per note from Jen G. at CBAS mom and 3 kittens: A59391347{Mom}/59391351/59391355/59391360 had Flea meds on 8/25/2025 and all had dewormer on 8/25/2025 and 9/16/2025. SMV,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059391360,Batman,Cat,Cat,2m 21d,M,Black,N,Transfer In/Buffalo City Animal Shelter,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,27,,9/19/2025 8:56 AM,941010004635395,02,42973240,JACKIEA,Daily Monitor                 ,Poop Chart!                   ,9/20/2025 2:34 PM,,"9/20 - AVL, N, Y 9/21 - AS, N, Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059391360,Batman,Cat,Cat,2m 21d,M,Black,N,Transfer In/Buffalo City Animal Shelter,Hold - Special Event,Foster Care Room,,Domestic Shorthair/,$0.00,27,,9/19/2025 8:56 AM,941010004635395,02,43297739,JULIAK,Alert Memo!!!                 ,Alert Memo!!!                 ,10/16/2025 10:10 AM,,Batman will be going to the Subaru Loves Pets adoption event this Saturday(10/18)! JK 10/16,Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581393,,Cat,Cat,1m 4d,M,Grey,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,,10/10/2025 2:59 PM,941010004777402,05,43264182,TAMMIC,Note                          ,,10/11/2025 11:38 AM,,"10/11/2025- Finder, Kristen Salvamoser (P48468469) called dispatch today to let us know that one of the kittens she brought in yesterday bit/scratched her 12 yo daughter yesterday when they attempted to claim. Kristen stated she believed her daughter could identify which one but without absolute certainty, I am placing a 10 day bite/scratch hold on all 4 kittens (A59581393, 59581399, 59581401 and 59581404). Kittens are currently in foster and I have notified Julie in our Foster Department, ECHD Rabies Report form was unable to be faxed as fax machine is not working, will email to John at ECHD. Bite/Scratch hold ends AM of 10/20/2025. TMC",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581393,,Cat,Cat,1m 4d,M,Grey,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,,10/10/2025 2:59 PM,941010004777402,05,43264564,TAMMIC,Note                          ,,10/11/2025 12:25 PM,,"10/11/2025- Please note, ECHD Rabies Report form was emailed to Jay Bortel at jay.bortel@erie.gov as I was unable to locate email address for John at ECHD and our fax machine was down. TMC",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581393,,Cat,Cat,1m 4d,M,Grey,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,,10/10/2025 2:59 PM,941010004777402,05,43264217,LANAP,Daily Monitor                 ,Poop Chart!                   ,10/11/2025 11:41 AM,,"10/11 - A, N/D, Y 10/12 - A, N/S, Y 10/13 -A, D ,Y 10/14 -ALL CANNED AND AS DRY, N-D ,Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581399,,Cat,Cat,1m 4d,M,White,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,Brown,10/10/2025 2:59 PM,941010004745253,05,43264209,TAMMIC,Note                          ,,10/11/2025 11:41 AM,,"10/11/2025- Finder, Kristen Salvamoser (P48468469) called dispatch today to let us know that one of the kittens she brought in yesterday bit/scratched her 12 yo daughter yesterday when they attempted to claim. Kristen stated she believed her daughter could identify which one but without absolute certainty, I am placing a 10 day bite/scratch hold on all 4 kittens (A59581393, 59581399, 59581401 and 59581404). Kittens are currently in foster and I have notified Julie in our Foster Department, ECHD Rabies Report form was unable to be faxed as fax machine is not working, will email to John at ECHD. Bite/Scratch hold ends AM of 10/20/2025. TMC",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581399,,Cat,Cat,1m 4d,M,White,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,Brown,10/10/2025 2:59 PM,941010004745253,05,43264568,TAMMIC,Note                          ,,10/11/2025 12:26 PM,,"10/11/2025- Please note, ECHD Rabies Report form was emailed to Jay Bortel at jay.bortel@erie.gov as I was unable to locate email address for John at ECHD and our fax machine was down. TMC",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581399,,Cat,Cat,1m 4d,M,White,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,Brown,10/10/2025 2:59 PM,941010004745253,05,43264216,LANAP,Daily Monitor                 ,Poop Chart!                   ,10/11/2025 11:41 AM,,"10/11 - A, N/D, Y 10/12 - A, N/S, Y 10/13 -A, D ,Y 10/14 -ALL CANNED AND AS DRY, N-D ,Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581401,,Cat,Cat,1m 4d,F,Brown,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,White,10/10/2025 2:59 PM,941010004715460,05,43264223,TAMMIC,Note                          ,,10/11/2025 11:43 AM,,"10/11/2025- Finder, Kristen Salvamoser (P48468469) called dispatch today to let us know that one of the kittens she brought in yesterday bit/scratched her 12 yo daughter yesterday when they attempted to claim. Kristen stated she believed her daughter could identify which one but without absolute certainty, I am placing a 10 day bite/scratch hold on all 4 kittens (A59581393, 59581399, 59581401 and 59581404). Kittens are currently in foster and I have notified Julie in our Foster Department, ECHD Rabies Report form was unable to be faxed as fax machine is not working, will email to John at ECHD. Bite/Scratch hold ends AM of 10/20/2025. TMC",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581401,,Cat,Cat,1m 4d,F,Brown,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,White,10/10/2025 2:59 PM,941010004715460,05,43264571,TAMMIC,Note                          ,,10/11/2025 12:26 PM,,"10/11/2025- Please note, ECHD Rabies Report form was emailed to Jay Bortel at jay.bortel@erie.gov as I was unable to locate email address for John at ECHD and our fax machine was down. TMC",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581401,,Cat,Cat,1m 4d,F,Brown,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,White,10/10/2025 2:59 PM,941010004715460,05,43264215,LANAP,Daily Monitor                 ,Poop Chart!                   ,10/11/2025 11:41 AM,,"10/11 - A, N/D, Y 10/12 - A, N/S, Y 10/13 -A, D ,Y 10/14 -ALL CANNED AND AS DRY, N-D ,Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581404,,Cat,Cat,1m 4d,M,Brown,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,White,10/10/2025 2:59 PM,941010004950318,05,43264245,TAMMIC,Note                          ,,10/11/2025 11:45 AM,,"10/11/2025- Finder, Kristen Salvamoser (P48468469) called dispatch today to let us know that one of the kittens she brought in yesterday bit/scratched her 12 yo daughter yesterday when they attempted to claim. Kristen stated she believed her daughter could identify which one but without absolute certainty, I am placing a 10 day bite/scratch hold on all 4 kittens (A59581393, 59581399, 59581401 and 59581404). Kittens are currently in foster and I have notified Julie in our Foster Department, ECHD Rabies Report form was unable to be faxed as fax machine is not working, will email to John at ECHD. Bite/Scratch hold ends AM of 10/20/2025. TMC",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581404,,Cat,Cat,1m 4d,M,Brown,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,White,10/10/2025 2:59 PM,941010004950318,05,43264574,TAMMIC,Note                          ,,10/11/2025 12:27 PM,,"10/11/2025- Please note, ECHD Rabies Report form was emailed to Jay Bortel at jay.bortel@erie.gov as I was unable to locate email address for John at ECHD and our fax machine was down. TMC",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Care Room,A0059581404,,Cat,Cat,1m 4d,M,Brown,N,Stray/No Hold,Hold - Bite/Scratch,Foster Care Room,,Domestic Shorthair/Mix,$0.00,6,White,10/10/2025 2:59 PM,941010004950318,05,43264213,LANAP,Daily Monitor                 ,Poop Chart!                   ,10/11/2025 11:41 AM,,"10/11 - A, N/D, Y 10/12 - A, N/S, Y 10/13 -A, D ,Y 10/14 -ALL CANNED AND AS DRY, N-D ,Y 10/15 -A, N ,Y",Foster Care Room,35,Foster Care Room,15,1227,357
Foster Home,A0046861476,Brooklyn,Other,Rabbit,N/A,M,Silver,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Permanent Resident,Foster Home,Lunar,American/Mix,$60.00,1681,,3/10/2021 1:36 PM,982091062187762,Foster Home,30713176,LINDSEYS,Note                          ,,3/11/2021 12:16 PM,,"After speaking with Dana and Doc, we have decided to move Lunar A46861476 to rabbitat 2. The rabbits are large and 3 in one rabbitat is too many. Also, the brown rabbits seem to pick on Lunar, bully and hump him, which is why we chose to separate him. 3/11/21 LMW/81",Foster Home,299,Foster Home,139,1227,357
Foster Home,A0046861476,Brooklyn,Other,Rabbit,N/A,M,Silver,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Permanent Resident,Foster Home,Lunar,American/Mix,$60.00,1681,,3/10/2021 1:36 PM,982091062187762,Foster Home,31203623,ANNEC,Petango/Adoption Description  ,,3/13/2021 7:36 PM,,"With my stunning silver coat, it’s no wonder my name is Lunar! I’m a friendly , outgoing, curious, and fun-loving bunny that enjoys attention and exploring. I also love a variety of tasty treats, including parsley, apples, and bananas. With some gentle pets and delicious food, I’m sure we will be friends in no time! Stop by the SPCA today! Click PLAY to watch my video!",Foster Home,299,Foster Home,139,1227,357
Foster Home,A0046861476,Brooklyn,Other,Rabbit,N/A,M,Silver,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Permanent Resident,Foster Home,Lunar,American/Mix,$60.00,1681,,3/10/2021 1:36 PM,982091062187762,Foster Home,31219179,JACKIEA,Medical                       ,,3/17/2021 9:34 AM,,"3/17 - A, N, Y",Foster Home,299,Foster Home,139,1227,357
Foster Home,A0046861476,Brooklyn,Other,Rabbit,N/A,M,Silver,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Permanent Resident,Foster Home,Lunar,American/Mix,$60.00,1681,,3/10/2021 1:36 PM,982091062187762,Foster Home,31268995,MIRANDAW,Behavior                      ,Other                         ,3/26/2021 11:12 AM,,DISCUSSED WITH CHRISTINE/HUMANE ED - APPROVED FOR FOSTER THROUGH HUMANE ED FOR USE IN PROGRAMMING FOR SUMMER 2021. MKW 3/26/21,Foster Home,299,Foster Home,139,1227,357
Foster Home,A0046861487,Broadway,Other,Rabbit,N/A,M,Sable,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,Permanent Resident,Foster Home,Morgan,American/Mix,$60.00,1681,,3/10/2021 1:36 PM,982091062187875,Foster Home,30713184,LINDSEYS,Note                          ,,3/11/2021 12:17 PM,,"After speaking with Dana and Doc, we have decided to move Lunar A46861476 to rabbitat 2. The rabbits are large and 3 in one rabbitat is too many. Also, the brown rabbits seem to pick on Lunar, bully and hump him, which is why we chose to separate him. 3/11/21 LMW/81",Foster Home,299,Foster Home,139,1227,357
